fov_key,dataset,filename,image_path,density_label,overlap_label,density_ord,overlap_ord,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness
initial-071626/dpc-235-KIT-62501048.png,initial-071626,dpc-235-KIT-62501048.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-235-KIT-62501048.png,monolayer,no rouleaux,1,0,0.14693890306122448,170.0,0.5543655558552684,0.06548103638892537,3.640659491092495,53.65567745411932,0.12847831632653062,0.09930771850694096,0.2108901119669214
initial-071626/dpc-105-KIT-62500652.png,initial-071626,dpc-105-KIT-62500652.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-105-KIT-62500652.png,slightly dense,some rouleaux,2,2,0.24996428571428572,169.0,0.5473122404273634,0.11315577247317442,4.06404934518075,76.1772077368406,0.1515015306122449,0.147089911663765,0.23143285718946555
initial-071626/dpc-051-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,initial-071626,dpc-051-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-051-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,monolayer,slight rouleaux,1,1,0.7877729591836735,127.0,0.4430121423467099,0.43877997285290704,3.525410023223738,53.58834087456955,0.10057602040816327,0.2074034440368251,0.5324508527796349
initial-071626/dpc-035-LB-D3-2025-10-03-122127-250912792D-thin-3-4.png,initial-071626,dpc-035-LB-D3-2025-10-03-122127-250912792D-thin-3-4.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-035-LB-D3-2025-10-03-122127-250912792D-thin-3-4.png,dense,some rouleaux,3,2,0.39095880102040814,136.0,0.5438832781382075,0.1783228467044454,4.062276055110704,83.12990284680859,0.15678048469387756,0.29415422506966793,0.8798557119915559
initial-071626/dpc-015-LB-D3-2025-10-03-122127-250912792D-thin-3-4.png,initial-071626,dpc-015-LB-D3-2025-10-03-122127-250912792D-thin-3-4.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-015-LB-D3-2025-10-03-122127-250912792D-thin-3-4.png,slightly dense,slight rouleaux,2,1,0.5273408163265306,132.0,0.5359467476164107,0.24471422093094353,3.911241042649494,123.82568642230419,0.1811405612244898,0.322728602700256,0.24201101298170077
initial-071626/dpc-174-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,initial-071626,dpc-174-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-174-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,dense,rouleaux,3,3,0.4961297193877551,133.0,0.5579797753825447,0.21929937000317054,3.8887187601029423,92.44842147081447,0.1816327806122449,0.1275059732529854,0.19757535683225186
initial-071626/dpc-145-LB-D12-2026-03-04-114809-250817119ELWA-Negative-2.png,initial-071626,dpc-145-LB-D12-2026-03-04-114809-250817119ELWA-Negative-2.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-145-LB-D12-2026-03-04-114809-250817119ELWA-Negative-2.png,dense,rouleaux,3,3,0.5248395408163266,132.0,0.5606658293358757,0.23057994439628063,3.9400322864443855,123.20707127085058,0.2060061224489796,0.1803836646234513,0.4512813799237129
initial-071626/dpc-134-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,initial-071626,dpc-134-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-134-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,dense,rouleaux,3,3,0.5397394132653062,132.0,0.5689263298562315,0.23266744979751974,3.95345010206535,98.71865840396111,0.18641989795918368,0.15055147377198938,0.2876954247647539
initial-071626/dpc-198-KIT-62501056.png,initial-071626,dpc-198-KIT-62501056.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-198-KIT-62501056.png,slightly dense,some rouleaux,2,2,0.2450001275510204,167.0,0.537524958329482,0.1133064441984404,3.8670112482120413,65.96151706935072,0.13571479591836735,0.3323669840301642,0.9579535331445997
initial-071626/dpc-168-KIT-62500666.png,initial-071626,dpc-168-KIT-62500666.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-168-KIT-62500666.png,monolayer,slight rouleaux,1,1,0.23979413265306124,170.0,0.5766204054878323,0.10152394264905001,3.836374249326915,113.38899048876775,0.18682984693877552,0.07918498085748836,0.18077375400715437
initial-071626/dpc-146-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,initial-071626,dpc-146-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-146-LB-D3-2025-08-30-125645-25021889-D-thin-1.png,very dense,heavy rouleaux,4,4,0.5293507653061225,132.0,0.5944362588473464,0.21468547675957134,4.032297851938887,132.42389824968637,0.2183985969387755,0.0941609957386043,0.17463332004052595
initial-071626/dpc-008-LB-D3-2025-08-30-130619-2412193030-D-thin-2.png,initial-071626,dpc-008-LB-D3-2025-08-30-130619-2412193030-D-thin-2.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-008-LB-D3-2025-08-30-130619-2412193030-D-thin-2.png,very dense,heavy rouleaux,4,4,0.5188905612244898,132.0,0.6030698497767055,0.20596330841628632,4.091325206826359,137.1072521175914,0.23876619897959184,0.15624763225931712,0.42465093623906025
initial-071626/dpc-020-LB-D3-2025-08-30-132634-250816974-D-thin-4.png,initial-071626,dpc-020-LB-D3-2025-08-30-132634-250816974-D-thin-4.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\initial-dataset-071626\dpc-020-LB-D3-2025-08-30-132634-250816974-D-thin-4.png,very dense,heavy rouleaux,4,4,0.4947859693877551,133.0,0.5958410546889457,0.19997217554246272,3.9391688076471123,135.46032090185756,0.22958979591836734,0.134356724060775,0.21383527551597784
tanzania-073026/dpc-001-KTR-72502948.png,tanzania-073026,dpc-001-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-001-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2139075255102041,168.0,0.5583393687146831,0.09447453275351676,3.882352026449238,67.01775621667726,0.14617576530612245,0.17481864696107322,0.18638825467668702
tanzania-073026/dpc-002-KTR-72502948.png,tanzania-073026,dpc-002-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-002-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1974952806122449,169.0,0.5608408654740195,0.08673185650663913,3.9028368353132596,63.04927753254715,0.14560829081632654,0.15634943088276373,0.27177720374298164
tanzania-073026/dpc-003-KTR-72502948.png,tanzania-073026,dpc-003-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-003-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2123514030612245,168.0,0.5551853550440193,0.09445701395858291,3.8946816211723467,59.09529760928026,0.13551836734693878,0.17233918696594075,0.2148268150714658
tanzania-073026/dpc-004-KTR-72502948.png,tanzania-073026,dpc-004-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-004-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1847216836734694,169.0,0.560216210950822,0.08123760196546205,3.823101981607349,57.42664794749649,0.13200892857142857,0.1604807644891881,0.2513227488497029
tanzania-073026/dpc-005-KTR-72502948.png,tanzania-073026,dpc-005-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-005-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1789892857142857,169.0,0.5593138935277449,0.0788780914216786,3.8037552623819186,55.23324057471403,0.12905714285714287,0.14994461465510855,0.29054084612260095
tanzania-073026/dpc-006-KTR-72502948.png,tanzania-073026,dpc-006-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-006-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18519757653061225,169.0,0.5722714702949595,0.07921428711437549,3.8396086771882767,61.10793045259088,0.14359298469387755,0.13888238002481848,0.2940664954716257
