fov_id,n_detected,ratio_to_median,robust_zscore
1,154,0.6725,-1.405189
2,253,1.1048,0.449661
3,220,0.9607,-0.168623
4,279,1.2183,0.936793
5,239,1.0437,0.187359
6,253,1.1048,0.449661
7,195,0.8515,-0.637019
8,227,0.9913,-0.037472
9,185,0.8079,-0.824378
10,221,0.9651,-0.149887
11,209,0.9127,-0.374717
12,197,0.8603,-0.599547
13,224,0.9782,-0.093679
14,242,1.0568,0.243566
15,210,0.917,-0.355981
16,208,0.9083,-0.393453
17,245,1.0699,0.299774
18,196,0.8559,-0.618283
19,189,0.8253,-0.749434
20,235,1.0262,0.112415
21,244,1.0655,0.281038
22,204,0.8908,-0.468396
23,249,1.0873,0.374717
24,227,0.9913,-0.037472
25,283,1.2358,1.011736
26,259,1.131,0.562076
27,212,0.9258,-0.31851
28,276,1.2052,0.880585
29,200,0.8734,-0.54334
30,200,0.8734,-0.54334
31,193,0.8428,-0.674491
32,190,0.8297,-0.730698
33,184,0.8035,-0.843113
34,221,0.9651,-0.149887
35,253,1.1048,0.449661
36,279,1.2183,0.936793
37,291,1.2707,1.161623
38,220,0.9607,-0.168623
39,243,1.0611,0.262302
40,228,0.9956,-0.018736
41,324,1.4148,1.779906
42,292,1.2751,1.180359
43,266,1.1616,0.693227
44,246,1.0742,0.31851
45,202,0.8821,-0.505868
46,245,1.0699,0.299774
47,196,0.8559,-0.618283
48,207,0.9039,-0.412189
49,227,0.9913,-0.037472
50,228,0.9956,-0.018736
51,229,1.0,0.0
52,316,1.3799,1.630019
53,302,1.3188,1.367717
54,283,1.2358,1.011736
55,162,0.7074,-1.255302
56,202,0.8821,-0.505868
57,236,1.0306,0.131151
58,256,1.1179,0.505868
59,225,0.9825,-0.074943
60,230,1.0044,0.018736
61,243,1.0611,0.262302
62,246,1.0742,0.31851
63,219,0.9563,-0.187359
64,245,1.0699,0.299774
65,251,1.0961,0.412189
66,223,0.9738,-0.112415
67,216,0.9432,-0.243566
68,255,1.1135,0.487132
69,287,1.2533,1.08668
70,267,1.1659,0.711962
71,246,1.0742,0.31851
72,252,1.1004,0.430925
73,134,0.5852,-1.779906
74,172,0.7511,-1.067944
75,176,0.7686,-0.993
76,246,1.0742,0.31851
77,237,1.0349,0.149887
78,278,1.214,0.918057
79,196,0.8559,-0.618283
80,208,0.9083,-0.393453
81,179,0.7817,-0.936793
82,250,1.0917,0.393453
83,208,0.9083,-0.393453
84,188,0.821,-0.76817
85,188,0.821,-0.76817
86,167,0.7293,-1.161623
87,202,0.8821,-0.505868
88,202,0.8821,-0.505868
89,266,1.1616,0.693227
90,237,1.0349,0.149887
91,145,0.6332,-1.573812
92,167,0.7293,-1.161623
93,220,0.9607,-0.168623
94,232,1.0131,0.056208
95,244,1.0655,0.281038
96,220,0.9607,-0.168623
97,173,0.7555,-1.049208
98,184,0.8035,-0.843113
99,194,0.8472,-0.655755
100,273,1.1921,0.824378
101,197,0.8603,-0.599547
102,213,0.9301,-0.299774
103,167,0.7293,-1.161623
104,206,0.8996,-0.430925
105,184,0.8035,-0.843113
106,222,0.9694,-0.131151
107,221,0.9651,-0.149887
108,202,0.8821,-0.505868
109,157,0.6856,-1.348982
110,240,1.048,0.206094
111,358,1.5633,2.416925
112,381,1.6638,2.84785
113,390,1.7031,3.016473
114,251,1.0961,0.412189
115,241,1.0524,0.22483
116,170,0.7424,-1.105415
117,258,1.1266,0.54334
118,232,1.0131,0.056208
119,216,0.9432,-0.243566
120,229,1.0,0.0
121,213,0.9301,-0.299774
122,198,0.8646,-0.580811
123,208,0.9083,-0.393453
124,253,1.1048,0.449661
125,242,1.0568,0.243566
126,187,0.8166,-0.786906
127,303,1.3231,1.386453
128,316,1.3799,1.630019
129,340,1.4847,2.07968
130,472,2.0611,4.552813
131,330,1.441,1.892321
132,201,0.8777,-0.524604
133,222,0.9694,-0.131151
134,220,0.9607,-0.168623
135,208,0.9083,-0.393453
136,192,0.8384,-0.693227
137,180,0.786,-0.918057
138,271,1.1834,0.786906
139,223,0.9738,-0.112415
140,225,0.9825,-0.074943
141,271,1.1834,0.786906
142,245,1.0699,0.299774
143,234,1.0218,0.093679
144,273,1.1921,0.824378
145,294,1.2838,1.217831
146,279,1.2183,0.936793
147,390,1.7031,3.016473
148,304,1.3275,1.405189
149,244,1.0655,0.281038
150,290,1.2664,1.142887
151,298,1.3013,1.292774
152,292,1.2751,1.180359
153,311,1.3581,1.53634
154,431,1.8821,3.784643
155,440,1.9214,3.953265
156,366,1.5983,2.566812
157,249,1.0873,0.374717
158,333,1.4541,1.948529
