fov_id,n_detected,ratio_to_median,robust_zscore
1,51,0.5,-1.274038
2,35,0.3431,-1.673736
3,41,0.402,-1.523849
4,55,0.5392,-1.174114
5,66,0.6471,-0.899321
6,53,0.5196,-1.224076
7,60,0.5882,-1.049208
8,55,0.5392,-1.174114
9,63,0.6176,-0.974264
10,72,0.7059,-0.749434
11,62,0.6078,-0.999246
12,85,0.8333,-0.424679
13,89,0.8725,-0.324755
14,85,0.8333,-0.424679
15,97,0.951,-0.124906
16,88,0.8627,-0.349736
17,79,0.7745,-0.574566
18,92,0.902,-0.249811
19,75,0.7353,-0.674491
20,52,0.5098,-1.249057
21,52,0.5098,-1.249057
22,65,0.6373,-0.924302
23,65,0.6373,-0.924302
24,88,0.8627,-0.349736
25,74,0.7255,-0.699472
26,62,0.6078,-0.999246
27,105,1.0294,0.074943
28,90,0.8824,-0.299774
29,62,0.6078,-0.999246
30,102,1.0,0.0
31,72,0.7059,-0.749434
32,103,1.0098,0.024981
33,98,0.9608,-0.099925
34,80,0.7843,-0.549585
35,75,0.7353,-0.674491
36,119,1.1667,0.424679
37,78,0.7647,-0.599547
38,61,0.598,-1.024227
39,407,3.9902,7.619247
40,48,0.4706,-1.348982
41,93,0.9118,-0.22483
42,86,0.8431,-0.399698
43,100,0.9804,-0.049962
44,66,0.6471,-0.899321
45,95,0.9314,-0.174868
46,73,0.7157,-0.724453
47,98,0.9608,-0.099925
48,55,0.5392,-1.174114
49,60,0.5882,-1.049208
50,75,0.7353,-0.674491
51,117,1.1471,0.374717
52,87,0.8529,-0.374717
53,77,0.7549,-0.624528
54,72,0.7059,-0.749434
55,65,0.6373,-0.924302
56,74,0.7255,-0.699472
57,70,0.6863,-0.799396
58,77,0.7549,-0.624528
59,84,0.8235,-0.449661
60,68,0.6667,-0.849359
61,83,0.8137,-0.474642
62,80,0.7843,-0.549585
63,102,1.0,0.0
64,100,0.9804,-0.049962
65,69,0.6765,-0.824378
66,72,0.7059,-0.749434
67,62,0.6078,-0.999246
68,100,0.9804,-0.049962
69,73,0.7157,-0.724453
70,51,0.5,-1.274038
71,49,0.4804,-1.324
72,57,0.5588,-1.124151
73,87,0.8529,-0.374717
74,85,0.8333,-0.424679
75,67,0.6569,-0.87434
76,76,0.7451,-0.64951
77,84,0.8235,-0.449661
78,64,0.6275,-0.949283
79,83,0.8137,-0.474642
80,59,0.5784,-1.074189
81,83,0.8137,-0.474642
82,64,0.6275,-0.949283
83,41,0.402,-1.523849
84,59,0.5784,-1.074189
85,59,0.5784,-1.074189
86,62,0.6078,-0.999246
87,52,0.5098,-1.249057
88,163,1.598,1.523849
89,40,0.3922,-1.548831
90,44,0.4314,-1.448906
91,86,0.8431,-0.399698
92,62,0.6078,-0.999246
93,79,0.7745,-0.574566
94,68,0.6667,-0.849359
95,84,0.8235,-0.449661
96,75,0.7353,-0.674491
97,68,0.6667,-0.849359
